,content,label
985,"No te pierdas esta noticia  Marysol Sosa está ""contenta"" porque Anel Noroña es heredera universal de José José   COMO EL TIRO NO LE SALIÓ COMO ELLA QUERÍA ahora se siente muy feliz  Se quedó vestida y alborotada",NR
986,"A ya bi las letras chiquitas 
""SIN pAISurl ""que podamos seguir saqueando url",NR
987,Anne Hathaway fue reconocida como la actriz mejor vestida por el Sindicato de Diseñadores de Vestuario de Hollywood #HechosAM,NR
988,"@pssicoDeliaa Jamás debes sentir vergüenza de ser quien eres, no importa tus preferencias sexuales, religiosas o políticas. No omitas nunca quien eres y siéntete orgulloso de ser la persona que eres, un ser humano como todos #pride no es un movimiento gay, va dirigido para todos.",NP
989,@pollobv chinga toda tu re puta madre,NR
990,@pastor_zero @InTerZexy @palomareynoso Las mujeres trans somos mujeres biológicas 🤷🏼‍♀️,NP
991,"@emeequis bueh @anafrancismor te presento a la lesbiana transgenero, yo.",NP
992,"@lunajossi rarito, guapo sexy y todo 😱",NR
993,@INNESINNA eres una pinche loca de,NR
994,"pos, ando en la inauguración de Red Light pizza, de @OliveDEstelle 

Y miren, no saben como me llena de ♥️ ver a amigas trans emprender. 

Acá con @Noelleohsi .. Y vea, unas @riboflavinachan y @ake_rubio salvajes aparecen. * avienta pokébolas * url",NP
995,"Cis es cuando no eres Trans. Mucha gente es Cis, pero no todo el mundo :) url",NP
996,"Feliz cumpleaños @anaValebria Valeria Garduño, Directora de @apoyo_trans y egresada de #FortaléceteLGBT. Tu capacidad de abrirte camino ante la adversidad y tu fuerza, son cualidades admirables que impactan a miles de personas!

Tu #FamiliaYaaj celebra tu vida! 💜🏳️‍🌈 #Transpower url",NP
997,Me caja el puto machismo.,NR
998,"#pSYCHOROSCOpO
ANDREA:

Te vas a morir en url
url
url
url
url
JA BROMA pENDEJA TE VAS A MORIR YA CUANDO TE ENTERES QUE TU EX ES GAY.",NP
999,@maritzagrisel como todas las mujeres trans nos toca. Y las mujeres trans antes de nosotras mija. Sea respetuosa con los rituales mija.,NP
1000,"Eduardo Yañez en su papel de transexual en #MiTio, la nueva serie de pantaya 🔥💃🏻✨ url",NP
1001,"@robertayque Ya ni me digas que, por irme de loca me perdí de un abrazo tuyo grande de cuando todavía se podía uno besuquear sin culpa.",NR
1002,PUTA MADRE.,NR
1003,@Lexpedraza si pero en puñal,P
1004,Una vaina loca (@ Oxxo 27 De Febrero w/ @terejmg) url,NR
1005,"#AlAire @ricardomraphael
¿Quién esta detrás de la persecución homosexual?
url
@WRADIOMexico",NP
1006,"@JessiGmz cagala, soy lencha y pides mucho",NP
1007,"Ora solo dejo la duda, ¿cuanta más gente que conocen es trans y no lo ha dicho? 
¿Y SI USTEDES SON TRANS Y TODAVÍA NO SE LO HAN DICHO A USTEDES? CHANCHANCHAN.

(Okya. Neta celebro lo de NikkieTutorials, es una rockstar) url",NP
1008,@rubavi En Amor en Silencio y A qué no me dejas llega la loca y mata a los protagonistas.,NR
1009,Jajajajajajajajajaja yo los llamo los raritos url,NR
1010,"Yo todavía no supero la “regla” que las mujeres les toca usar el reloj en la mano izquierda y los hombres en la derecha.

Si usted no se apega a estas convenciones LO SIENTO AHORA UD. ES TRANS Y DEL GENERO OpUESTO. SI NO OCUpA RELOJ USTED ES DE GÉNERO NO BInaRIO. SON LAS REGLAS. url url",NP
1011,Así mi putita bien cachonda mandándome videos de como se moja con sus dedos le encanta masturbarse a mi @sexoricomiputa quien le gustaría probar esos juguitos diciosos q le salen ?!!! Ya sea hombres o mujeres 😈😈😈😈😈😈👌👌 url,NP
1012,"lo cual me lleva a que los jotos son bien chismosos, 3 me dijeron lo mismo jaja",NP
1013,Conmovido por video de adolescente colombiano: Dos mamás url vía @pajaropolitico #SiALaAdopcionIgualitaria,NR
1014,Vergas con el Gay que me acaba de hablar?,P
1015,Ya va a nacer tu puto karma wey,NR
1016,@DivisionDeAriza Thor hasta trans acabó siendo,NP
1017,Casual que te hable una desconocida por wa para preguntarte si eres gay #posBueno ,NP
1018,"Si tu te identificas con el género no binario, no me enoja que me corrijas, estoy aprendiendo a utilizarlo para respetarte. 🤗",NP
1019,"Estoy embarazado, mañana me caso y soy gay. #DiaDeLosInocentes",NP
1020,"@enriquebasa @gabrielguerrac lee la carta. Expresamente dice ""derecho de los. Homosexuales al matrimonio"" .Y si pro es una institucion civil",NP
1021,"De todas las cosas que amo de ti mi favorita es cuando me pones así
🙋🏻‍♂️ @Elbuenerre
#gay #gayboy #gaymexico #gayman #malemodel #malebuttsworld #malefashion #magazine #mexico #fotografia #fotografo #gaylatino #gaylife #boy #boyfriend #gayboy #pinksweater #jockstrapbear #jockstrap url",NP
1022,#selfie #Do00elgänger #thebeardedhomo #cdmx en Centro de Atención a Transgénero Integral -CATI url,NP
1023,Ya tengo una idea para un drag nuevo !! url,NP
1024,"@catastrofiada tengo un crush publico con los chicos trans. Son guapísimos por definición

/@ElCuboNegro @kimpetras @vico_volkov",NP
1025,"Y que @GemMuay hace un hilo exponiendo los plagios de una autora

Y que le responden “¡esta persona transgénero con pene me viene a decir!..”

1. Gem no es trans.
na. “persona transgénero” como insulto :(
3. ¿Cómo somos nosotras las que estamos obsesionadas con el sexo? url",NP
1026,@Fer_Gay @TheRock @AlexMonthy A mí @HectorTrejo me inspiró recordándome esta canción: url,P
1027,"@irenevaldivia_ Muy diferente ser trans que tranza digo yo.

pero bueno. Ojalá este tema sirva para hablar más acerca de nacionalizar las leyes de cambio de nombre y género.",NP
1028,Oigan me tallé bien fuerte las chiches pq traía pegamento de los cubre pezones y me mandaron alv que pq ando de puta 🤣 pero GAD ya fuí a terapia y pues no me traumo. NEEEXXXTTTTT,NP
1029,"Coloquio sobre ética en investigación. posterior al tema de ética en investigaciones sobre género y sexualidad. 
Un TIpO Literalmente cuestionó si es “ético” si una mujer lesbiana comunique su matrimonio o si una mujer denuncie violacion si fue “pacto”. 🤬🥵😡
#Comandopsycho",NP
1030,"5 Cinco mujeres Trans asesinadas en menos de una semana  en México,subiendo los índices en estos crimenes de odio un 300%. @COna0RED @FGRMexico @senadomexicano @Mx_Diputados @monicagarzag @M_OlgaSCordero",NP
1031,@MaricelaArnaiz @_Bisou_Caramel_ No soy puñal.,P
1032,Yo a vossss! Y a la loca hermosa se susyyyyyy url,NR
1033,@FutbolCapitalKN @LigaBBVAMX @taniarin @Fer_Gay @selene_pauluna Lo mío ya es personal con @gmoralescasas,NP
1034,"Ser tortillero me hace lesbiana?

Cco
@oliver_mx url",P
1035,"La presidenta de este Consejo, @Geraldina_GV, señaló que las lesbianas sufren una doble discriminación por su condición de mujeres y lesbianas. Recordó que hay que destacar la presencia de la letra L en el acrónimo #LGBT, que en ocasiones suele invisibilizarse. url",NP
1036,Conferencia “Rompiendo barreras en la atención a la salud de personas trans” a cargo de la Dra. Tere Guerrero en la @FacMedicinaUnaM. url,NP
1037,Amor supremo #gay @ ESCA Tepepan url,NP
1038,"Hoy, la chica decidió caminar por las calles vestida de rojo!  💃🏽💃🏽💃🏽 Y ustedes? Que hacen esta… url",NR
1039,"Un Saludo a todos mis amigos gay en su dia.  
#pride #lgbt #loveislove #gay #lesbian #lgbtq #respect #prideandprejudice #lgbtpride #prideparade #gaypride #love #pridena018 #equality #queer… url",NP
1040,Lo más horrible de las radicales transodiantes es que se la pasan sexualizando a las mujeres trans caray. url,NP
1041,@Galymzt's account is temporarily unavailable because it violates the Twitter Media policy. Learn more.,NR
1042,"Todos extrañando al compositor y creador, y el joterío llenándose la boca con 'y también homosexual'.. Nnmn, no pedían inclusión?",NP
1043,"RT : síganos los homosexuales, bisexuales y transexuales :) y los heterosexuales también porque los queremos mucho #SoyHomosensual",NP
1044,"Las famosas ""lesbianas"" no llegan a ser del todo homosexuales. Siempre querrán tener algo url Just saying. ¯\_(ツ)_/¯",P
1045,Veo un Madrid como el de costumbre: puerco y maricón.,P
1046,"Aunque.. ojalá se pudiera decir “si es violento contra las mujeres trans, es violento”. 

pero para muchas personas esto es tristemente.. no evidente.",NP
1047,"Muchos de mis mejores amigos son gays y alchile los quiero un cjingo, un abrazo a toda la comunidad ❤️ #pride #TodosSomosIguales",NP
1048,La casi nula representación —blanca y elitista— que Televisa pueda hacer sobre personajes gays y lésbicos se verá opacada por la transfobia de programas como @CuentameloYaOf. El refuerzo de estigmas sobre el valor de las personas con base en sus genitales es incitar al odio.,NP
1049,Gay Wedding Cake para nuestros alumnos #bodasigualitarias #inibep #institutoinibep @ El Angel De… url,NP
1050,"Un tipo del trabajo me acosa vía facebook, le dije soy lesbiana y asunto arreglado.",NP
1051,@lareina0ANDA hay DE TODO incluido un pony trans. Te puede gustar. url,NP
1052,"La maravilla de saber que en el @senadomexicano las mujeres trans y las disidencias sexogenéricas contamos con una aliada y defensora de nuestros derechos como @CitlaHM 🏳️‍🌈🏳️‍⚧️

#IDAHOTna0nana url",NP
1053,"Acá de nuevo, sospecharon era trans o que no se veía “lo suficientemente mujer” url",NP
1054,Yo y estás ganas locas de decirle al mundo que eres mío. 🍃✨,NR
1055,"@Ghost_nares @toxickore gay no es trans. Las letras se tratan de dar visibilidad a eso.
Lo que si es, yo lo llamaría el ""movimiento de la diversidad"".",NP
1056,@leidy_b1na3_bi WOW ESTÁS BUENÍSIMA,NR
1057,@usuario_bis Gracias 😊,NR
1058,"Ojalá me pudiera enamorar de alguien bonito, sin volverme loca en el proceso.",NR
1059,Las 3 T de #LGBTTTIQ+ se refieren a Transgénero url Transexual url y Travesti url url,NP
1060,#Torreón 'No puedes entrar por cómo vienes vestida'; mujer de Torreón expone denuncia al IMSS 71 url,NR
1061,"@goozna5 @lucy_miau o travesti y buen pedo. Que por [motivos culeros] pocos diseñadores de zapatos hacen tallas grandes, excepto en acrílico.",NP
1062,"De seguro no sería igual que hubiera sido un gay o un oso polar, porque a los osos no les permiten jugar fútbol.

Ccp #feminazis ; #LGTBFCDJAJD

Ccpo todos aquellos que quieran fav y rt url",NP
1063,#LoMásLeído  » Anette Cuburu habría revelado que el esposo de Inés Gómez Mont es bisexual url,NP
1064,"Acabo de darme cuenta que Frida Kahlo es la puta más grande de méxico, mercadologicamente hablando",NR
1065,🤪😎😅 #xavagepark 😎Alucinante Este segundo parque de #xcaretadventure me tuvo gritando como loca todo el tiempo hahahaha 😝😅 súper divertido y recomendado para los más aventureros y amantes de la adrenalina ✌🏼 la verdad… url,NR
1066,Golazooooo hijos de su puta madre!!!!!!!! Lo sabía lo sabía mi @pipaBenedetto no defrauda lo sabía te AMOOOOOOOOO @CF_America #VamosAmerica,NR
1067,"@esteban_is Buscar cualquier detallito para estar chingando , escandalizar, polarizar y de pasadita ponernos, muy hipócritamente, como defensores de las mujeres y los homosexuales, si que está del naBO...",NP
1068,"Bigénero

Se trata de personas que se identifican con ambos géneros y pueden adaptar su percepción a las distintas circunstancias.",NP
1069,"América con bajas, lesiones, sin fichajes, y sin necesidad de pisar el acelerador, sigue con la inercia que lo llevó al campeonato. Gran trabajo de Miguel Herrera de camino al BI.",NR
1070,"Comunidad Gay de #Guaymas honrando la memoria de Felipe ""Pío"" Araujo con  AC ""Un Sueño Alcanzable"". @drechosexuales url",NP
1071,El Empire State Building acoge por San Valentín primeras bodas homosexuales url,NP
1072,Renovando el carné de membresia trans. Año 2. (@ Hysteria) url,NP
1073,"Condeno esta incitación al odio hacia @OphCourse y la comunidad trans. Hago un llamado a @udem a pronunciarse a favor del respeto para todas las personas y poner alto a los actos de intolerancia. 

Ophelia, eres una mujer que inspira a muchas personas. Fuerza y ni un paso atrás. url",NP
1074,"Y les dije que pues se compraran su plumoncito para que no pasara esto como a mí, y me dice el wey: sí le pasamos el plumón, pero el gerente dijo que no lo aceptaramos. Y yo así de ES pINCHES NETA! O sea me hicieron dar la puta vuelta sin razón alguna!",NR
1075,"Hoy en @HotRoomMx
🏳️‍🌈CUIR Room
Viernes de abril no cover 

-🟢Dj BOLA 
-🟣Host Titania Monster
-🔵 Rp José Rojas @pepe_eloso 
-🟡Gogos
-🟠promociones 
-🔥Zon@Hot

Cuba 45,Centro Histórico.CDMX
80m a 3am 
#hotroombar url",NP
1076,EN DÍAS pASADOS ME LLAMARON pARA OFRECERME UN ApOYO MENSUAL pOR na500 DE pARTE DE ALEJANDRA BARRALES OBVIO DIJE QUE NO NI LOCA VENDO MI VOTO,NR
1077,"Ayer mi teléfono o mis redes han estado muy locas, no recibo notificaciones de face y Twitter. Algo está medio loco aquí.",NR
1078,"@lajotamayuscula siempre he dicho que las clinicas trans tampoco y que se incluya lo trans en todas las clinicas
/@levhita @Botiz @CriSzis",NP
1079,Se equivoca la esposa del gobernador de Durango. Los homosexuales no son quienes tienen una enfermedad sino ella: de ignorancia y prejuicios,NP
1080,La tía loca tras la máscara y los pequeños luchadores! 💪🏽 @ Arena Mexico CMLL url,NR
1081,"@darkmoonselina A mi si me dejó muy fría que luego que se desvirtuara todo ese cuento del camión naranja y el güey que fue violento contra mujeres MÁGICAMENTE aparecieron mujeres trans odiantes haciendo la misma labor.

A veces pienso que hicieron lo mismo que la policía atenea. “pon mujeres”",NP
1082,Soy la única loca con mega rushes de frio?,NR
1083,"@otramorratuitea @drats89 De acuerdo. Lo importante es permitir y hasta buscar colaboración.

Una como mujer trans no anda por ahí diciendo USTEDES MUJERES INDÍGEnaS REALMENTE NO SON MUJERES.",NP
1084,"Jajajajajaja hptas jajajaj en Mexico City, Mexico url",NR
1085,"@tv_yazi @lydiacachosi Chin :/

Es famosa por odiar a la gente trans. De menos que no la celebren como pro-diversidad.

Que triste.",NP
1086,@Erivlt Trans hogs. Todos.,NP
1087,"@OmarTapiaRodrg1 Bla bla bla chairito 🤣🤣

Yo solo puse ""biba"" #ElCacasAMLO y tú te volviste loca e histérica y antes, te super ardió un ""me cae gordo tu presidente""...

porque tan sensible y delicada?

La loca aquí eres tú, nenaza, 🤣🤣🤣, te dejo aquí, gratis tu nueva foto de perfil 🤣🤣 url",NR
1088,"@Caifo no sea maricon, primero van los amigos, ¿cuando llegas?",P
1089,"@vikh666 estuvo (se escuchará medio joto, pero es la verdad) re bien bonito.",P
1090,"Ex alcalde de Roma pide reconocer al matrimonio homosexual 
url 
@kunfupandana @ammbar69 @FELGTB @GaySonora",NP
1091,Que puta cagada es ese Edson Alvarez.,NP
1092,"Amo bailar zapateado con mis amigas, estan bien pinches locas.",NR
1093,"Lamentable que mis seguidores hombres, sean tan homosexuales. url",P
1094,"@SritaLejarazu es un privilegio, al que muchas mujeres Trans y hombres travesti no tienen acceso.",NP
1095,@Enrique_Loopez Nmms aguante na Maricon!!! 😂,P
1096,"@LaTortilleriaQ ¿cual vagón de gays? no hay vagón de gays. Eso es el punto.

/@InmujeresCDMX",NP
1097,@Cabron_Bisexual Y TE MAMARIA LA BERGA 😋😋😋😋😋😋😋😋😋,NP
1098,"#SiVoyALosPremiosTelehit Prometo irme vestida de zanahoria ,por favor hagan mi sueño realidad seria lo mejor de mi jodida vidaaa😭x32",NR
1099,@cuanimetzin jejejeje palabras gays bby todo ok jajajaja,NP
1100,puta alarma ahora no podré dormir de las ansias 😣,NR
1101,"“Y si la ves feliz sonriendo como una pinche loca déjala, no sabes cuantas pinches lagrimas le costaron…”  

#vidconreels #meta #ha00y #unanocheloca #xtasis #smile #valentinayoursmileisbeautiful en Estación Indianilla url",NR
1102,Yo creo que soy lesbiana y no me he querido dar cuenta.,NP
